worker,row,speaker,selection,ground-truth,child-directed
33,1091,*MOT:,0,0.0,None
33,1092,*FAT:,0,0.0,None
33,1093,*FAT:,0,0.0,None
33,1094,*CHI:,0,0.0,None
33,1095,*MOT:,0,0.0,None
33,1096,*CHI:,0,0.0,None
33,1097,*FAT:,0,0.0,None
33,1098,*MOT:,0,0.0,None
33,1099,*MOT:,0,0.0,None
33,1100,*FAT:,0,0.0,None
33,1101,*FAT:,0,0.0,None
33,1102,*MOT:,0,0.0,None
33,983,*CHI:,2,0.0,None
33,984,*CHI:,2,0.0,None
33,985,*CHI:,2,0.0,None
33,986,*CHI:,0,1.0,None
33,987,*FAT:,2,0.0,None
33,988,*FAT:,2,0.0,None
33,989,*CHI:,2,0.0,None
33,990,*FAT:,2,0.0,None
33,991,*FAT:,2,0.0,None
33,992,*CHI:,2,0.0,None
33,993,*FAT:,2,0.0,None
33,994,*CHI:,1,0.0,None
33,995,*FAT:,2,0.0,None
33,996,*CHI:,2,0.0,None
33,997,*FAT:,2,0.0,None
33,998,*CHI:,1,0.0,None
33,999,*CHI:,1,0.0,None
33,1000,*FAT:,1,0.0,None
33,1001,*FAT:,1,0.0,None
33,1002,*CHI:,1,0.0,None
33,1223,*FAT:,1,0.0,None
33,1224,*MOT:,1,0.0,None
33,1225,*MOT:,1,0.0,None
33,1226,*FAT:,1,0.0,None
33,1227,*MOT:,0,0.0,None
33,1228,*FAT:,1,0.0,None
33,1229,*MOT:,2,0.0,None
33,1230,*FAT:,0,1.0,child-directed
33,1231,*FAT:,0,0.0,None
33,1232,*MOT:,0,0.0,None
33,1233,*MOT:,1,0.0,None
33,1234,*MOT:,1,0.0,None
33,1235,*MOT:,0,0.0,None
33,1236,*FAT:,0,0.0,None
33,1237,*MOT:,0,0.0,None
33,1238,*CHI:,2,0.0,None
33,1239,*CHI:,2,0.0,None
33,1240,*FAT:,1,0.0,None
33,1241,*CHI:,0,0.0,None
33,1242,*FAT:,1,0.0,None
7,103,*FAT:,0,0.0,None
7,104,*CHI:,2,0.0,None
7,105,*FAT:,0,0.0,None
7,106,*FAT:,0,0.0,None
7,107,*FAT:,0,0.0,None
7,108,*MAR:,2,0.0,None
7,109,*FAT:,0,0.0,None
7,110,*CHI:,0,0.0,None
7,111,*FAT:,2,0.0,None
7,112,*CHI:,0,0.0,None
7,113,*FAT:,0,0.0,None
7,114,*CHI:,1,0.0,None
7,115,*CHI:,1,0.0,None
7,116,*CHI:,1,0.0,child-produced
7,117,*FAT:,1,0.0,None
7,118,*FAT:,0,0.0,None
7,119,*CHI:,1,0.0,None
7,120,*FAT:,1,0.0,None
7,121,*CHI:,0,0.0,None
7,122,*FAT:,0,0.0,None
7,823,*FAT:,0,0.0,None
7,824,*CHI:,0,0.0,None
7,825,*FAT:,0,0.0,None
7,826,*CHI:,1,0.0,None
7,827,*CHI:,0,0.0,None
7,828,*FAT:,0,0.0,None
7,829,*CHI:,1,0.0,None
7,830,*CHI:,0,0.0,None
7,831,*CHI:,0,0.0,None
7,832,*FAT:,1,0.0,None
7,833,*CHI:,2,0.0,None
7,834,*FAT:,0,0.0,None
7,835,*CHI:,0,0.0,None
7,836,*FAT:,2,0.0,None
7,837,*CHI:,1,1.0,child-directed
7,838,*CHI:,0,0.0,None
7,839,*CHI:,0,0.0,None
7,840,*FAT:,0,0.0,None
7,841,*CHI:,1,0.0,None
7,842,*FAT:,0,1.0,None
7,483,*FAT:,0,0.0,None
7,484,*CHI:,1,1.0,None
7,485,*FAT:,1,0.0,child-directed
7,486,*CHI:,0,0.0,None
7,487,*FAT:,1,0.0,None
7,488,*FAT:,0,0.0,None
7,489,*CHI:,0,0.0,None
7,490,*FAT:,0,0.0,None
7,491,*CHI:,0,0.0,None
7,492,*CHI:,2,0.0,child-produced
7,493,*CHI:,0,0.0,None
7,494,*CHI:,1,0.0,child-produced
7,495,*CHI:,1,0.0,child-produced
7,496,*CHI:,0,0.0,child-produced
7,497,*CHI:,1,0.0,child-produced
7,498,*FAT:,0,0.0,None
7,499,*CHI:,2,0.0,None
7,500,*FAT:,0,0.0,None
7,501,*CHI:,2,0.0,None
7,502,*FAT:,0,0.0,None
7,503,*CHI:,1,1.0,child-produced
7,504,*FAT:,0,0.0,None
7,505,*CHI:,0,0.0,None
7,506,*CHI:,1,0.0,child-produced
7,507,*FAT:,1,1.0,child-directed
7,508,*CHI:,1,0.0,None
7,509,*CHI:,0,0.0,None
7,510,*CHI:,1,0.0,child-produced
7,511,*FAT:,0,0.0,None
7,512,*MOT:,1,1.0,child-directed
7,513,*FAT:,0,0.0,adult-directed
7,514,*FAT:,0,0.0,None
7,515,*CHI:,0,0.0,None
7,516,*MOT:,0,0.0,None
7,517,*CHI:,0,0.0,None
7,518,*MOT:,1,0.0,None
7,519,*CHI:,0,0.0,None
7,520,*CHI:,2,0.0,None
7,521,*FAT:,0,0.0,None
7,522,*CHI:,1,0.0,None
7,1443,*FAT:,0,0.0,None
7,1444,*CHI:,0,0.0,None
7,1445,*FAT:,0,0.0,None
7,1446,*FAT:,0,0.0,None
7,1447,*FAT:,0,0.0,None
7,1448,*CHI:,0,0.0,None
7,1449,*FAT:,0,0.0,None
7,1450,*CHI:,0,0.0,None
7,1451,*FAT:,0,0.0,None
7,1452,*FAT:,0,0.0,None
7,1453,*FAT:,0,0.0,None
7,1454,*CHI:,0,0.0,None
7,1455,*FAT:,0,0.0,None
7,1456,*CHI:,2,0.0,None
7,1457,*FAT:,0,0.0,None
7,1458,*CHI:,0,0.0,None
7,1459,*FAT:,2,0.0,None
7,1460,*FAT:,0,1.0,None
7,1461,*CHI:,0,0.0,None
7,1462,*FAT:,0,0.0,None
53,1143,*CHI:,0,0.0,None
53,1144,*MOT:,0,0.0,None
53,1145,*CHI:,0,0.0,None
53,1146,*FAT:,0,0.0,None
53,1147,*CHI:,0,0.0,None
53,1148,*FAT:,0,0.0,None
53,1149,*FAT:,0,0.0,None
53,1150,*CHI:,1,0.0,None
53,1151,*FAT:,0,0.0,None
53,1152,*FAT:,0,0.0,None
53,1153,*FAT:,0,0.0,None
53,1154,*CHI:,0,0.0,None
53,1155,*FAT:,0,0.0,None
53,1156,*CHI:,0,0.0,None
53,1157,*FAT:,0,0.0,None
53,1158,*FAT:,1,0.0,None
53,1159,*CHI:,0,0.0,None
53,1160,*FAT:,0,0.0,None
53,1161,*FAT:,1,1.0,None
53,1162,*FAT:,0,0.0,None
53,883,*CHI:,0,0.0,None
53,884,*CHI:,0,0.0,None
53,885,*CHI:,0,0.0,None
53,886,*CHI:,0,0.0,None
53,887,*CHI:,0,0.0,None
53,888,*CHI:,0,0.0,None
53,889,*CHI:,0,0.0,None
53,890,*CHI:,0,0.0,None
53,891,*CHI:,0,0.0,None
53,892,*FAT:,0,0.0,None
53,893,*CHI:,0,0.0,None
53,894,*CHI:,0,0.0,None
53,895,*CHI:,0,0.0,None
53,896,*FAT:,0,0.0,None
53,897,*CHI:,1,1.0,child-directed
53,898,*CHI:,0,0.0,None
53,899,*CHI:,0,0.0,None
53,900,*CHI:,0,0.0,None
53,901,*CHI:,0,0.0,None
53,902,*CHI:,0,0.0,None
53,543,*FAT:,0,0.0,None
53,544,*CHI:,0,0.0,None
53,545,*CHI:,0,0.0,None
53,546,*CHI:,0,1.0,child-produced
53,547,*CHI:,0,1.0,child-produced
53,548,*CHI:,0,0.0,None
53,549,*CHI:,1,0.0,None
53,550,*CHI:,0,0.0,None
53,551,*CHI:,0,0.0,None
53,552,*CHI:,0,0.0,None
53,553,*CHI:,0,0.0,None
53,554,*FAT:,0,0.0,None
53,555,*CHI:,0,0.0,None
53,556,*FAT:,0,0.0,None
53,557,*CHI:,0,0.0,None
53,558,*CHI:,1,0.0,child-produced
53,559,*CHI:,0,0.0,None
53,560,*FAT:,0,0.0,None
53,561,*CHI:,0,0.0,None
53,562,*CHI:,0,0.0,None
53,1243,*FAT:,0,0.0,child-directed
53,1244,*FAT:,0,0.0,None
53,1245,*MOT:,0,0.0,None
53,1246,*FAT:,0,0.0,child-directed
53,1247,*MOT:,0,0.0,None
53,1248,*CHI:,1,0.0,None
53,1249,*FAT:,0,0.0,child-directed
53,1250,*FAT:,0,1.0,child-directed
53,1251,*MOT:,1,0.0,None
53,1252,*CHI:,0,0.0,None
53,1253,*FAT:,0,0.0,None
53,1254,*FAT:,0,0.0,None
53,1255,*FAT:,0,0.0,None
53,1256,*FAT:,0,0.0,None
53,1257,*CHI:,0,0.0,None
53,1258,*MOT:,0,0.0,None
53,1259,*CHI:,0,0.0,None
53,1260,*MOT:,1,0.0,None
53,1261,*CHI:,1,0.0,child-produced
53,1262,*MOT:,0,0.0,None
53,803,*FAT:,0,0.0,None
53,804,*CHI:,0,0.0,None
53,805,*FAT:,0,0.0,None
53,806,*FAT:,0,0.0,None
53,807,*CHI:,0,0.0,None
53,808,*CHI:,0,0.0,child-produced
53,809,*FAT:,0,0.0,child-directed
53,810,*CHI:,0,0.0,None
53,811,*FAT:,0,0.0,None
53,812,*CHI:,0,0.0,None
53,813,*FAT:,0,0.0,None
53,814,*CHI:,0,0.0,None
53,815,*FAT:,0,0.0,None
53,816,*CHI:,0,0.0,None
53,817,*FAT:,0,0.0,None
53,818,*CHI:,0,0.0,None
53,819,*FAT:,0,0.0,None
53,820,*CHI:,0,0.0,None
53,821,*FAT:,0,0.0,None
53,822,*CHI:,0,0.0,None
50,683,*CHI:,2,0.0,child-directed
50,684,*CHI:,0,0.0,None
50,685,*FAT:,0,0.0,None
50,686,*CHI:,0,0.0,None
50,687,*CHI:,1,0.0,None
50,688,*FAT:,0,0.0,None
50,689,*CHI:,1,0.0,None
50,690,*CHI:,1,0.0,None
50,691,*FAT:,1,0.0,None
50,692,*CHI:,0,0.0,None
50,693,*FAT:,1,0.0,None
50,694,*CHI:,2,0.0,None
50,695,*CHI:,0,0.0,None
50,696,*FAT:,0,0.0,None
50,697,*FAT:,0,0.0,None
50,698,*CHI:,1,0.0,None
50,699,*CHI:,1,0.0,None
50,700,*CHI:,1,0.0,None
50,701,*MAR:,2,0.0,None
50,702,*FAT:,0,0.0,None
50,803,*FAT:,1,0.0,None
50,804,*CHI:,1,0.0,None
50,805,*FAT:,1,0.0,None
50,806,*FAT:,1,0.0,None
50,807,*CHI:,0,0.0,None
50,808,*CHI:,1,0.0,child-produced
50,809,*FAT:,1,0.0,child-directed
50,810,*CHI:,1,0.0,None
50,811,*FAT:,0,0.0,None
50,812,*CHI:,2,0.0,None
50,813,*FAT:,0,0.0,None
50,814,*CHI:,1,0.0,None
50,815,*FAT:,1,0.0,None
50,816,*CHI:,1,0.0,None
50,817,*FAT:,0,0.0,None
50,818,*CHI:,1,0.0,None
50,819,*FAT:,1,0.0,None
50,820,*CHI:,0,0.0,None
50,821,*FAT:,1,0.0,None
50,822,*CHI:,1,0.0,None
50,263,*CHI:,0,0.0,None
50,264,*FAT:,0,0.0,None
50,265,*FAT:,0,0.0,child-directed
50,266,*CHI:,0,0.0,None
50,267,*FAT:,1,0.0,child-directed
50,268,*CHI:,1,0.0,None
50,269,*FAT:,1,0.0,child-directed
50,270,*CHI:,1,0.0,None
50,271,*FAT:,0,0.0,None
50,272,*CHI:,0,0.0,None
50,273,*FAT:,0,0.0,None
50,274,*FAT:,1,0.0,None
50,275,*FAT:,1,0.0,None
50,276,*CHI:,0,0.0,None
50,277,*FAT:,0,0.0,None
50,278,*CHI:,0,0.0,None
50,279,*FAT:,0,0.0,None
50,280,*FAT:,1,0.0,None
50,281,*FAT:,1,0.0,None
50,282,*CHI:,1,0.0,None
50,1123,*FAT:,1,1.0,None
50,1124,*CHI:,0,0.0,None
50,1125,*FAT:,0,0.0,None
50,1126,*CHI:,1,1.0,None
50,1127,*FAT:,1,1.0,child-directed
50,1128,*FAT:,1,0.0,None
50,1129,*CHI:,0,0.0,None
50,1130,*FAT:,0,0.0,None
50,1131,*CHI:,0,0.0,None
50,1132,*CHI:,0,0.0,None
50,1133,*CHI:,1,0.0,None
50,1134,*FAT:,1,0.0,None
50,1135,*CHI:,0,0.0,None
50,1136,*FAT:,0,0.0,None
50,1137,*CHI:,1,0.0,None
50,1138,*FAT:,0,0.0,None
50,1139,*FAT:,1,1.0,child-directed
50,1140,*FAT:,1,1.0,child-directed
50,1141,*FAT:,1,1.0,child-directed
50,1142,*MOT:,1,0.0,None
50,463,*CHI:,0,0.0,None
50,464,*CHI:,1,0.0,None
50,465,*CHI:,0,0.0,None
50,466,*FAT:,1,0.0,None
50,467,*FAT:,0,0.0,None
50,468,*CHI:,1,0.0,None
50,469,*FAT:,1,1.0,child-directed
50,470,*CHI:,0,0.0,None
50,471,*FAT:,0,0.0,None
50,472,*FAT:,1,0.0,None
50,473,*CHI:,0,0.0,None
50,474,*FAT:,1,0.0,None
50,475,*CHI:,0,0.0,None
50,476,*CHI:,2,0.0,None
50,477,From file <030001b.cha>,2,,None
50,478,*CHI:,0,0.0,None
50,479,*CHI:,0,1.0,child-produced
50,480,*FAT:,0,0.0,None
50,481,*CHI:,0,0.0,None
50,482,*CHI:,1,0.0,None
